Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
1,3,10,16,23,34,36,42,49,56
1,4,9,15,21,26,37,41,49,58
2,3,8,15,25,26,36,40,53,58
1,4,10,16,17,26,36,40,49,55
2,4,13,16,19,26,36,41,49,57
1,4,7,16,25,33,37,41,48,57
2,4,12,16,20,26,38,42,49,57
2,3,8,15,24,26,36,39,51,55
2,4,10,15,22,32,38,39,51,57
1,3,5,15,17,33,36,46,49,55
2,3,8,15,18,26,36,41,49,55
1,4,14,15,20,26,36,40,49,57
1,4,10,16,23,26,38,41,48,58
1,3,5,15,17,33,36,39,49,55
1,4,10,16,20,26,36,41,49,57
2,4,12,16,20,26,37,39,49,57
1,4,9,16,23,26,36,41,49,58
1,4,7,16,23,26,38,41,49,57
2,4,10,16,21,33,36,40,51,56
1,3,5,15,17,26,36,39,49,55
2,4,11,15,19,26,36,40,49,57
2,4,12,16,20,27,38,44,49,57
1,4,9,16,21,35,38,41,53,55
1,3,12,16,20,26,36,40,49,57
2,3,8,16,17,26,36,39,49,58
1,4,12,16,23,27,38,41,53,57
1,3,5,15,21,26,36,41,48,55
1,4,10,16,20,27,38,42,49,56
2,3,7,16,21,26,36,41,49,56
2,4,9,16,20,26,38,41,49,56
2,3,10,15,18,32,36,40,49,58
1,3,8,16,17,26,36,43,49,55
2,4,12,16,18,26,38,41,49,57
1,4,13,15,19,26,37,41,49,58
1,4,10,16,20,26,38,41,49,56
1,4,9,16,23,34,38,41,51,58
1,4,5,15,21,34,37,47,48,56
2,3,8,15,18,26,36,39,49,55
2,3,11,16,19,26,36,41,49,57
1,3,8,16,17,26,36,42,49,55
2,4,12,16,20,26,38,41,49,57
2,4,7,16,20,26,38,39,51,56
2,4,12,16,20,32,38,41,49,56
1,4,7,16,22,26,38,39,49,57
2,3,8,15,18,35,36,40,48,55
2,4,14,16,20,26,38,41,48,57
2,4,10,15,24,26,37,43,51,58
1,4,12,15,25,26,37,43,49,56
1,4,11,16,19,26,36,40,49,58
2,3,8,16,20,26,36,40,49,58
1,3,9,16,20,27,36,43,49,58
2,3,8,16,17,26,36,39,48,55
2,4,5,15,18,27,38,43,48,55
2,4,12,16,23,26,36,41,48,56
1,4,12,16,25,26,38,44,49,56
2,4,6,16,20,26,37,42,49,57
2,4,9,15,20,26,37,42,49,56
1,3,5,15,17,26,36,39,51,55
1,3,9,15,21,26,36,43,51,55
2,3,10,16,17,34,36,40,48,55
2,3,8,15,22,35,36,40,49,55
1,3,5,15,17,27,36,39,49,55
1,4,12,16,20,33,38,41,49,57
1,3,5,15,17,26,36,43,51,55
1,4,7,16,20,26,37,41,49,57
2,4,9,16,20,31,37,42,49,57
1,3,5,15,17,31,36,43,53,55
2,3,5,15,17,26,36,42,53,55
1,4,11,15,19,26,37,41,49,58
1,4,9,16,23,26,38,42,49,56
1,3,5,15,17,27,36,42,48,55
1,3,5,15,17,26,36,42,49,55
2,4,10,16,18,26,37,39,49,56
2,3,5,15,25,26,36,42,49,55
1,3,9,15,17,26,36,43,53,56
1,4,12,16,23,26,38,43,49,57
2,3,8,15,24,32,36,39,49,55
2,3,8,15,23,29,36,43,49,55
1,3,8,15,21,26,36,40,49,58
2,3,10,15,24,26,36,40,49,55
1,3,9,16,18,26,36,42,49,55
2,3,12,16,20,28,36,40,49,56
2,4,10,15,18,26,38,41,49,58
1,4,7,16,25,26,37,43,49,57
2,4,6,16,20,26,38,42,49,57
2,4,12,16,18,26,38,39,49,56
1,4,12,16,25,26,37,43,48,57
1,4,10,16,20,26,38,42,50,58
1,4,12,16,20,26,38,39,52,57
1,4,13,15,19,26,37,41,49,58
2,3,9,16,20,27,36,40,49,58
1,4,6,15,24,26,37,41,51,58
2,4,10,15,20,26,37,41,49,57
2,4,9,16,18,34,38,41,49,55
2,4,8,16,24,33,37,39,53,58
2,4,10,15,23,28,37,41,48,58
1,4,6,16,19,31,36,41,49,57
1,3,5,15,17,34,36,39,49,55
1,4,10,15,18,26,38,41,52,57
1,3,8,15,23,33,36,42,49,58
2,4,9,16,20,26,38,39,49,56
1,4,10,16,17,31,36,41,48,57
1,4,12,16,20,26,36,42,49,55
1,4,11,16,19,26,36,40,49,55
1,4,14,16,23,26,37,42,49,56
2,4,13,16,19,26,37,41,49,56
2,4,12,16,17,26,38,44,52,57
2,4,7,16,19,26,37,39,52,57
1,4,10,15,25,28,38,41,49,55
2,3,5,15,21,26,36,42,48,55
2,3,10,16,19,26,36,40,49,58
2,3,10,16,20,27,36,40,49,55
1,4,12,16,17,26,36,41,49,55
1,4,10,15,25,27,37,39,48,55
1,3,9,16,20,32,36,40,49,58
1,3,10,16,20,26,36,41,48,56
1,4,9,16,21,26,36,41,48,56
1,4,12,16,20,26,38,42,49,57
1,4,9,16,20,28,37,42,49,57
1,3,9,16,25,27,36,40,49,55
2,3,10,16,18,26,36,39,49,55
2,3,8,15,17,26,36,39,51,56
1,4,8,16,20,33,38,41,49,56
1,4,6,16,25,26,37,42,49,57
2,4,7,16,20,26,37,41,49,57
1,4,6,15,25,26,37,39,49,56
1,3,8,15,24,26,36,44,49,56
2,4,12,16,20,26,37,42,49,57
2,3,10,16,17,32,36,40,49,58
2,3,12,16,20,26,36,40,49,56
2,4,14,16,19,33,36,41,49,58
2,4,8,15,18,33,36,41,51,55
1,4,12,16,20,33,38,42,49,57
2,3,10,16,21,26,36,40,48,55
2,4,14,16,20,26,38,41,49,57
2,4,14,16,20,26,38,42,49,57
1,3,5,15,17,28,36,43,48,55
1,4,6,16,20,26,36,40,49,58
1,4,10,16,20,26,36,39,49,55
1,4,9,16,20,26,38,41,49,56
1,4,13,15,19,26,37,41,49,56
2,4,9,16,23,26,36,41,48,56
1,3,8,16,17,26,36,41,49,55
1,3,8,16,17,26,36,42,48,55
1,4,13,15,19,26,36,40,49,58
2,4,12,16,21,26,38,41,49,56
2,4,14,15,24,26,37,41,48,55
1,3,12,16,20,33,36,40,49,57
2,3,5,16,17,27,36,43,48,55
2,3,12,16,20,26,36,41,49,56
2,4,12,16,20,26,37,42,53,57
1,3,9,16,20,35,36,40,50,58
2,3,8,16,17,34,36,45,54,56
1,3,8,15,21,26,36,39,49,57
1,4,10,16,20,27,38,41,53,58
1,3,8,16,20,26,36,45,48,55
1,4,7,16,23,26,38,42,49,56
1,4,8,16,22,34,38,41,51,57
2,4,7,16,20,27,38,39,50,57
2,4,13,16,20,26,36,40,49,57
2,3,10,16,17,26,36,42,49,57
2,4,7,16,23,26,38,43,49,56
2,4,12,15,20,26,38,42,48,57
2,4,6,16,20,26,37,41,51,57
1,4,10,16,20,26,36,40,49,56
2,4,10,16,18,26,38,41,49,57
1,4,9,16,20,32,38,41,49,56
1,4,9,15,20,26,38,39,53,56
1,4,7,16,25,26,38,39,49,57
1,3,5,16,20,34,36,40,49,58
1,4,6,16,20,33,37,41,49,57
2,4,13,15,19,26,37,42,49,56
1,3,9,16,23,26,36,41,49,58
1,4,13,16,25,27,36,42,49,58
2,4,7,15,24,26,38,39,52,55
2,4,12,16,20,26,36,41,52,56
2,4,10,16,20,33,38,41,49,56
2,3,5,15,23,26,36,39,49,55
1,4,14,16,19,26,37,41,49,58
1,4,12,16,20,26,38,42,49,57
1,3,5,15,23,26,36,42,48,55
2,4,8,16,20,32,36,41,49,56
1,4,7,16,25,35,37,42,49,57
2,4,10,16,21,32,36,40,49,58
1,4,9,16,18,26,36,41,49,56
1,4,7,16,20,32,38,42,49,57
1,4,12,16,23,26,38,39,51,56
1,4,9,16,23,27,38,39,49,56
2,4,10,16,20,26,38,41,49,56
1,4,12,16,20,26,38,39,51,57
1,4,11,16,19,26,36,41,49,58
1,3,9,15,23,26,36,40,49,58
1,3,8,15,21,33,36,41,49,55
1,4,9,16,23,28,36,41,49,58
2,3,5,15,17,32,36,39,48,55
2,3,10,16,17,26,36,41,48,58
1,4,6,16,23,26,37,41,50,56
2,4,9,16,20,31,36,41,48,56
2,4,11,15,19,26,37,41,49,58
2,4,9,16,20,28,36,41,49,57
2,4,12,16,20,26,38,39,49,57
1,4,6,16,20,26,36,40,51,56
2,3,9,16,20,26,36,40,49,58
2,3,8,15,23,26,36,42,49,58
1,3,10,16,21,29,36,40,53,55
1,3,5,15,24,34,36,39,49,57
2,4,8,15,21,26,36,43,49,58
2,3,8,16,17,26,36,46,53,58
2,4,14,15,19,26,37,41,49,58
2,4,8,16,22,26,37,41,51,58
1,3,8,15,23,26,36,42,51,55
1,3,9,15,21,26,36,39,49,55
1,4,6,16,24,26,36,41,50,55
1,4,14,16,20,26,36,40,49,58
1,4,10,16,20,26,36,41,51,56
1,3,8,16,17,28,36,41,49,55
1,4,12,16,25,26,37,43,51,58
1,4,10,16,25,26,37,41,49,56
2,4,12,15,20,28,37,41,48,58
2,3,5,15,17,27,36,42,49,55
1,4,13,16,19,26,36,40,49,55
1,4,13,15,25,26,37,41,49,56
2,3,9,16,20,33,36,40,49,58
1,4,9,16,21,26,38,43,49,56
2,3,12,16,22,26,36,40,51,56
1,3,5,15,17,28,36,39,49,55
1,4,8,16,20,26,38,41,51,57
1,3,8,15,17,26,36,42,53,56
2,4,9,15,18,34,37,39,48,55
2,3,8,15,18,33,36,44,48,55
1,4,10,15,25,26,36,42,49,55
1,4,6,16,20,32,36,40,49,55
1,4,8,16,17,32,36,41,49,57
1,4,6,16,23,26,38,42,49,57
1,3,9,16,20,26,36,41,49,57
2,3,9,16,20,33,36,39,48,58
2,3,8,16,17,31,36,41,49,55
1,4,6,16,23,34,38,39,49,57
1,4,5,15,23,26,38,42,48,55
2,4,12,16,20,26,38,43,49,57
1,4,6,16,19,26,37,41,49,56
1,4,9,16,20,26,36,44,49,58
2,3,9,16,18,26,36,40,48,58
1,3,8,15,23,26,36,45,48,55
1,3,8,15,17,26,36,45,48,57
1,4,10,15,25,26,36,46,48,55
2,4,9,16,20,26,38,43,48,57
1,4,9,16,23,28,36,40,49,58
2,4,14,16,20,26,37,41,49,57
1,3,5,15,24,27,36,42,49,58
1,4,10,15,25,32,37,43,48,55
2,3,8,16,18,26,36,39,51,57
1,3,8,16,21,26,36,41,49,58
1,3,9,16,23,26,36,42,49,58
2,4,8,15,22,32,38,39,53,55
1,3,10,15,21,26,36,42,48,56
1,4,7,16,23,34,38,41,49,55
1,4,6,15,25,26,37,41,52,56
1,4,12,16,20,26,38,41,49,57
1,4,10,16,25,26,37,39,51,56
1,4,13,16,19,33,37,42,49,55
2,3,5,15,18,26,36,39,49,55
1,3,5,15,17,28,36,43,49,55
1,4,14,16,20,26,36,40,49,56
1,3,8,16,17,26,36,41,49,57
2,4,9,16,18,31,37,42,49,58
1,3,10,16,23,26,36,42,49,58
2,4,8,15,18,26,36,41,48,58
1,4,14,15,19,26,36,41,49,55
1,4,14,16,23,26,36,41,49,55
1,4,10,16,20,26,36,40,48,56
2,3,12,15,24,26,36,40,51,55
2,4,12,16,20,26,38,43,49,57
2,3,8,16,18,26,36,42,49,57
2,3,12,16,20,26,36,41,49,57
2,4,11,16,19,33,37,41,49,56
2,4,7,16,20,27,38,41,51,57
1,4,8,15,21,27,38,42,51,55
1,3,9,16,25,28,36,42,49,55
2,3,8,15,21,26,36,42,49,57
2,4,7,16,22,31,36,40,49,57
1,3,10,16,20,26,36,40,49,58
1,3,5,15,17,26,36,39,53,55
2,4,6,15,18,26,37,43,48,56
2,3,8,15,23,33,36,40,49,58
1,4,8,15,22,28,38,41,49,58
2,3,9,16,17,26,36,42,49,55
2,3,5,16,23,31,36,40,49,55
2,4,8,15,18,28,36,41,51,55
1,4,10,15,23,26,36,39,48,58
1,3,9,16,20,34,36,41,49,58
2,3,8,15,17,26,36,42,49,55
1,4,14,15,18,26,37,39,48,56
2,3,5,15,18,26,36,44,49,57
1,4,12,16,20,26,36,41,48,55
1,4,12,16,25,26,36,41,49,58
2,4,9,15,20,33,38,41,49,57
2,4,12,16,20,33,38,39,49,57
2,4,13,16,19,34,36,40,49,58
1,4,10,15,25,33,37,44,49,57
1,4,12,16,20,26,38,39,48,56
2,3,8,16,23,26,36,41,49,55
1,3,5,15,17,34,36,41,48,55
2,4,8,16,21,26,38,41,48,57
1,3,8,15,23,32,36,39,49,55
1,3,8,16,20,26,36,40,49,55
1,4,12,16,20,27,38,39,49,57
1,4,8,16,17,34,37,42,51,55
2,4,14,16,19,34,37,41,49,57
1,3,9,16,21,26,36,40,49,58
1,3,5,15,17,33,36,42,49,55
1,4,9,16,25,33,37,42,49,56
2,3,8,16,24,26,36,41,51,58
2,3,8,16,18,26,36,39,48,58
1,3,5,15,17,33,36,39,49,55
2,3,8,15,22,32,36,41,49,55
1,3,12,16,20,33,36,40,49,58
2,3,9,16,20,29,36,42,49,58
1,4,9,16,20,28,38,41,49,57
2,4,10,16,21,28,37,42,53,58
1,4,12,15,23,35,38,42,49,58
2,3,5,15,17,26,36,42,49,55
1,3,8,15,18,26,36,39,51,55
2,4,8,16,17,32,37,41,53,58
1,4,14,15,21,26,38,42,48,56
1,4,7,16,20,27,38,41,49,57
1,4,7,15,18,26,38,41,49,56
1,4,8,16,20,26,38,41,49,57
1,3,12,16,20,26,36,40,49,56
1,4,12,16,21,26,38,39,49,56
1,4,14,15,25,26,37,39,49,56
2,3,10,16,20,26,36,41,49,56
1,3,9,16,20,26,36,40,49,56
1,3,8,15,23,31,36,40,49,55
1,3,5,15,17,32,36,44,49,55
2,3,8,16,17,26,36,45,49,57
2,3,10,16,18,26,36,43,49,57
2,4,12,16,20,26,36,42,48,58
1,3,5,15,17,26,36,39,48,55
2,4,9,16,25,26,36,41,49,56
1,4,5,15,23,26,38,41,48,58
2,4,12,15,19,26,36,40,49,58
1,4,9,16,17,26,38,41,49,58
1,3,5,15,17,26,36,39,49,55
2,3,8,16,21,26,36,42,49,56
1,3,5,16,21,32,36,43,49,55
2,4,8,16,22,26,36,42,54,56
2,3,5,15,23,26,36,46,53,56
1,4,11,15,19,26,36,40,49,55
2,3,12,16,20,26,36,40,48,56
1,4,12,16,23,26,36,39,49,56
2,4,10,16,20,26,38,39,49,57
1,3,8,16,21,26,36,42,49,55
2,3,10,16,20,26,36,40,49,58
2,4,9,16,20,27,38,42,51,56
2,4,9,16,20,26,38,42,51,56
1,4,10,16,20,27,38,41,49,57
1,3,10,16,20,33,36,40,49,58
2,3,8,16,17,26,36,42,48,55
2,4,14,15,19,26,37,42,49,56
1,3,8,15,21,27,36,40,51,56
1,3,12,16,20,34,36,40,49,58
2,3,5,15,17,31,36,43,53,55
2,4,12,16,20,26,38,41,49,57
2,3,8,16,17,28,36,42,49,55
1,3,9,16,20,34,36,41,49,58
1,4,14,15,25,26,37,41,49,57
2,4,10,16,20,34,38,41,49,57
1,4,5,15,25,26,37,42,49,56
1,3,9,16,23,33,36,40,49,58
1,3,5,15,17,26,36,44,48,55
1,4,8,16,20,26,38,42,49,58
2,4,12,16,20,26,37,45,49,56
2,3,10,15,21,26,36,41,49,56
1,3,5,15,25,30,36,42,50,55
1,4,9,16,20,26,38,41,49,57
1,3,8,16,17,30,36,40,49,55
1,4,14,15,19,26,36,40,49,58
2,4,6,15,24,26,37,41,52,57
2,4,7,16,22,28,38,41,51,57
2,4,13,16,19,26,36,41,49,57
2,4,10,16,20,26,38,41,49,58
2,3,12,16,17,32,36,40,51,55
1,4,10,15,20,34,38,42,49,57
2,4,10,15,18,26,36,39,48,55
2,4,11,16,20,33,38,41,49,57
1,4,9,16,20,26,38,39,49,57
2,4,14,16,19,26,37,41,49,58
2,3,8,15,21,28,36,43,49,55
2,3,5,15,17,27,36,39,49,55
2,3,10,16,20,26,36,40,48,58
1,3,8,16,21,33,36,39,49,55
1,4,12,16,25,26,37,42,49,56
2,3,5,15,17,34,36,44,52,55
1,4,12,15,20,33,36,40,49,57
2,4,10,16,20,27,38,39,53,57
1,4,6,15,23,26,38,43,49,57
1,4,9,15,24,26,36,42,48,55
1,3,9,16,20,32,36,42,49,57
1,4,9,16,17,26,36,46,48,55
2,4,12,15,18,35,36,41,51,55
1,4,6,16,19,26,37,41,49,58
1,3,5,15,17,26,36,43,48,57
1,3,10,16,20,28,36,42,49,58
1,3,8,16,25,26,36,44,49,55
1,3,5,15,17,26,36,42,49,55
2,4,7,16,20,26,38,41,51,57
1,3,12,16,20,26,36,41,48,57
2,4,9,16,20,26,36,40,52,57
1,4,7,16,23,26,38,39,51,57
1,4,6,16,19,26,36,41,52,58
2,3,8,16,18,26,36,44,48,56
2,3,8,16,17,26,36,42,49,55
1,3,10,15,23,31,36,40,51,58
1,4,10,15,25,26,38,39,49,56
1,4,9,16,23,26,36,39,49,58
2,3,5,15,17,26,36,43,49,55
2,4,9,15,17,26,36,43,54,55
1,4,8,15,25,26,38,42,49,55
2,3,8,16,17,26,36,42,49,55
2,4,9,16,17,34,37,40,54,58
1,4,9,16,23,31,36,41,49,58
2,3,8,15,22,32,36,40,49,55
1,3,5,15,17,26,36,42,53,55
2,3,7,16,20,26,36,41,49,57
1,4,12,16,25,26,37,42,49,56
1,3,5,15,17,26,36,41,48,55
2,3,10,16,21,33,36,40,49,58
1,4,9,16,25,28,37,41,51,58
1,4,8,15,21,32,36,41,53,58
1,4,9,16,25,26,37,39,49,58
1,4,9,16,23,26,36,41,49,55
2,3,9,16,20,31,36,42,49,56
1,4,11,16,19,34,36,40,49,55
1,4,10,16,20,32,38,41,49,57
1,4,10,15,18,26,38,42,49,57
2,3,8,15,18,28,36,39,54,58
2,4,12,16,18,26,38,42,51,58
1,4,7,16,20,26,37,41,49,57
1,4,12,16,25,27,37,42,49,57
2,3,8,16,17,26,36,40,48,55
1,4,12,16,20,26,36,40,49,58
2,3,10,15,21,26,36,41,51,57
2,3,6,16,23,27,36,40,49,58
2,4,13,15,19,32,37,41,49,56
2,4,8,16,20,35,36,41,49,56
1,3,10,15,24,26,36,39,51,55
1,3,8,16,20,32,36,42,49,57
2,3,12,16,18,26,36,40,49,58
1,3,8,15,23,26,36,44,51,55
2,3,8,15,17,33,36,42,49,57
1,3,5,15,21,28,36,39,49,58
2,4,9,16,21,26,38,41,49,57
2,4,10,16,20,26,38,41,52,57
1,3,5,15,17,26,36,41,51,55
1,4,9,16,23,26,36,41,50,58
1,4,9,16,20,31,36,46,49,58
1,3,8,15,17,26,36,39,49,57
1,4,9,15,23,26,38,43,49,55
2,4,9,15,18,26,36,42,53,56
2,3,5,15,24,33,36,41,49,55
2,4,12,16,24,33,36,40,49,55
2,3,8,16,18,26,36,41,49,55
1,4,7,16,23,26,38,42,50,56
1,4,9,16,23,26,38,41,49,57
1,3,10,16,17,26,36,46,49,55
2,3,10,16,23,26,36,40,51,58
2,4,13,15,19,26,36,40,49,58
1,4,13,15,19,30,36,40,49,58
2,3,10,16,18,35,36,40,49,55
1,3,9,16,20,26,36,40,49,56
1,3,5,15,21,26,36,39,49,55
1,4,10,15,20,33,38,43,49,56
1,4,9,15,21,26,36,39,48,55
1,4,10,16,20,32,36,41,49,56
1,3,5,15,17,35,36,39,49,55
2,3,8,16,20,26,36,41,49,56
1,4,13,16,25,26,37,42,49,56
1,4,12,16,20,26,38,42,49,57
2,3,8,16,17,27,36,39,49,55
1,3,8,15,20,28,36,45,49,55
2,3,9,16,20,32,36,40,49,56
1,3,5,15,17,26,36,41,49,55
1,4,7,16,20,26,38,42,49,56
2,3,5,15,21,26,36,42,49,56
2,3,8,15,22,30,36,40,49,55
1,4,10,16,21,27,38,41,49,56
1,4,10,16,20,26,38,43,49,58
2,4,10,15,20,27,38,39,49,56
2,4,13,15,19,26,37,41,49,57
2,3,8,16,20,26,36,40,49,58
2,4,6,16,20,26,37,39,49,57
2,3,9,16,20,30,36,41,49,56
2,4,13,15,19,26,37,41,49,58
1,3,5,16,24,32,36,42,49,58
1,4,12,16,20,34,38,39,53,57
2,4,12,16,20,26,36,41,49,56
1,4,8,16,20,26,38,41,49,56
2,4,10,16,21,26,36,40,53,58
1,4,9,16,17,33,38,43,51,58
1,4,6,16,20,26,38,43,48,56
2,3,8,15,18,26,36,39,48,58
1,3,5,15,17,26,36,42,48,55
2,4,7,16,20,26,38,39,49,57
1,3,9,15,18,31,36,41,49,55
2,3,8,16,21,35,36,43,49,55
1,4,6,15,18,26,36,41,49,58
2,3,10,16,18,26,36,40,49,55
2,4,12,16,20,26,38,42,50,57
2,3,5,15,17,26,36,39,49,55
2,4,13,15,19,26,37,41,49,56
2,3,8,15,17,31,36,42,53,55
2,4,9,16,20,26,38,42,51,56
2,3,10,15,22,28,36,40,49,55
2,3,5,15,17,26,36,42,49,55
1,4,10,16,20,26,38,41,49,57
2,4,9,16,20,26,36,41,51,56
1,4,9,15,25,31,37,42,48,55
2,3,8,16,17,26,36,39,49,56
1,4,6,15,18,26,37,41,49,56
2,4,9,16,20,26,38,42,51,57
1,3,8,16,20,27,36,39,49,58
2,4,12,15,18,26,38,44,51,58
2,4,7,16,20,26,38,41,49,57
2,4,10,16,18,29,38,42,49,56
1,3,8,15,21,34,36,39,49,56
1,3,9,16,20,26,36,40,49,58
1,3,12,16,21,31,36,40,49,55
1,4,8,15,20,33,36,39,48,58
2,4,12,16,20,34,38,41,49,57
1,3,5,15,17,26,36,45,48,55
1,3,9,16,20,34,36,42,48,56
1,4,9,16,25,26,37,39,49,56
1,3,10,16,21,26,36,40,49,58
2,3,8,16,22,32,36,41,49,55
2,4,9,15,21,26,38,42,48,58
1,4,9,16,20,26,36,42,49,57
1,4,12,16,20,26,38,41,49,57
2,3,9,15,21,26,36,40,49,57
1,4,14,15,25,26,37,41,49,58
1,3,5,15,21,28,36,42,50,55
1,4,7,16,20,32,36,40,51,56
2,3,8,15,20,31,36,43,51,57
1,4,7,15,25,26,36,40,49,58
1,4,9,16,20,26,38,41,49,56
2,4,12,15,24,26,37,42,48,55
2,4,9,15,18,26,38,43,48,55
2,4,8,16,21,27,36,41,49,55
1,4,9,16,20,26,38,41,49,57
2,3,8,16,20,30,36,42,53,58
1,4,9,16,21,26,38,41,49,58
1,4,14,16,25,26,37,41,49,56
1,4,6,16,17,26,36,40,48,55
1,3,8,16,20,26,36,39,48,55
2,3,8,15,17,32,36,39,49,55
1,4,6,16,20,26,38,44,52,56
2,4,12,16,20,26,38,43,49,57
2,3,9,16,20,33,36,40,49,56
2,4,7,16,20,34,38,41,51,57
1,4,9,16,21,28,38,41,49,57
2,3,8,15,18,26,36,40,49,58
2,4,7,16,20,26,36,41,49,58
2,4,10,16,20,33,38,41,49,57
2,4,13,15,19,26,37,41,49,56
1,4,9,15,21,26,38,43,49,55
1,4,10,16,23,26,38,39,48,56
1,4,14,15,19,26,36,43,51,55
1,4,12,16,25,26,37,43,49,56
1,4,7,16,20,26,38,41,49,57
1,4,9,16,20,34,38,41,49,57
2,4,6,16,20,26,37,42,49,56
2,4,10,16,20,26,36,40,51,56
1,3,8,15,17,26,36,40,48,55
1,3,5,15,17,26,36,42,51,55
2,3,10,16,20,32,36,41,49,57
2,4,10,16,23,26,36,41,49,56
1,3,8,15,21,26,36,39,52,55
2,4,9,16,20,34,36,41,50,57
1,3,9,16,20,28,36,42,49,58
1,3,8,16,17,26,36,40,49,55
1,3,8,15,23,33,36,41,49,55
2,4,11,16,19,26,36,40,49,57
1,3,5,16,21,26,36,41,49,55
1,4,14,16,25,26,37,41,49,57
2,3,9,16,21,26,36,43,49,57
1,4,10,16,18,33,36,41,51,56
1,3,12,16,20,27,36,40,49,56
1,3,5,15,17,26,36,39,49,55
2,4,12,16,20,34,38,39,49,57
2,3,8,15,17,26,36,39,49,55
2,3,9,16,20,26,36,40,49,56
2,3,6,15,23,26,36,40,53,56
2,4,9,16,20,33,38,41,53,57
2,4,6,16,20,28,36,42,49,56
2,3,9,16,17,26,36,40,49,56
1,3,5,15,17,33,36,39,51,55
2,4,10,16,23,27,36,42,49,57
1,4,10,16,20,33,38,41,49,57
2,3,7,16,23,26,36,41,49,58
1,4,13,16,19,26,36,42,49,58
1,4,12,16,20,26,36,42,49,58
2,4,14,16,19,29,37,41,49,57
1,3,12,16,23,26,36,42,49,58
1,4,12,16,23,26,38,39,49,57
2,4,10,16,18,26,37,43,49,57
1,4,12,16,17,26,37,39,49,58
2,3,8,16,20,32,36,40,49,58
1,3,5,15,17,26,36,42,49,55
2,3,12,16,18,26,36,43,49,58
2,3,10,16,20,26,36,40,53,56
1,3,8,16,23,32,36,39,49,57
1,3,5,15,23,26,36,39,49,55
1,4,10,15,18,26,38,42,49,56
1,4,14,16,20,26,38,41,49,56
1,4,6,16,19,26,37,41,48,57
2,4,10,15,24,32,36,41,49,58
1,4,13,15,19,26,37,42,49,58
1,4,10,15,20,26,38,41,49,57
1,4,12,16,20,26,36,40,49,58
1,3,8,15,17,26,36,42,49,57
2,4,12,16,20,26,38,42,49,57
2,4,13,16,20,26,37,41,53,57
1,4,6,16,23,26,38,39,49,56
1,4,10,16,20,26,37,42,49,58
1,3,9,15,23,32,36,41,49,55
2,3,8,16,21,26,36,42,49,58
2,3,9,15,22,32,36,40,49,55
2,4,7,16,20,26,38,39,51,57
2,4,9,16,20,32,37,43,49,56
1,4,9,15,20,33,38,42,49,57
2,3,5,15,17,26,36,43,49,55
2,4,10,16,22,35,38,41,48,56
1,4,10,15,24,27,37,39,48,58
1,4,10,15,20,33,36,41,51,56
1,4,8,16,20,28,38,41,49,56
2,3,8,16,17,26,36,41,49,55
2,3,5,15,17,33,36,42,51,55
1,4,10,16,20,32,37,39,49,57
1,3,6,16,25,28,36,42,49,55
1,4,7,16,25,26,38,43,49,57
2,4,10,16,20,26,38,41,49,57
1,4,8,16,21,26,36,42,49,55
1,4,12,16,20,26,38,39,49,56
1,4,9,16,20,35,36,41,48,57
2,3,10,16,20,26,36,40,49,57
1,3,8,15,24,28,36,39,51,57
1,4,11,16,19,26,36,41,48,56
1,3,5,15,17,32,36,39,52,55
2,4,9,16,24,32,37,41,49,55
2,3,10,16,18,27,36,41,48,58
1,4,9,16,20,26,38,39,49,57
1,4,8,15,21,26,36,41,49,58
1,4,6,16,23,26,36,40,49,56
1,4,12,15,21,26,36,41,48,55
2,4,12,16,22,26,36,39,49,56
2,4,9,16,17,32,38,41,49,55
1,3,8,16,20,26,36,42,49,58
1,4,11,15,23,26,36,40,49,55
1,4,9,16,20,28,38,41,49,57
1,4,9,16,20,32,36,39,50,58
2,4,12,15,21,27,36,40,48,55
1,3,5,15,17,26,36,42,53,55
2,4,10,16,20,31,36,40,49,58
1,4,10,16,20,26,37,42,49,57
1,4,9,16,20,26,38,41,49,57
1,4,7,16,23,26,36,41,51,58
2,4,10,16,20,26,38,42,49,57
2,3,5,15,17,32,36,39,53,55
2,3,8,15,17,26,36,39,49,57
1,3,8,15,21,26,36,41,49,55
1,4,8,15,20,26,36,41,49,58
2,3,5,15,17,33,36,44,49,55
2,3,8,15,17,33,36,44,48,57
2,3,9,16,23,35,36,40,49,58
1,4,14,16,23,26,38,41,49,58
2,3,12,16,20,28,36,40,49,57
1,4,7,16,25,28,37,41,49,57
1,3,8,16,17,26,36,39,49,57
2,3,10,16,20,26,36,39,53,56
1,4,7,16,20,26,38,39,49,56
2,4,9,16,22,32,37,41,49,55
1,4,11,15,19,28,36,42,49,55
1,3,8,15,21,26,36,40,49,58
2,4,13,15,19,26,37,41,49,56
2,4,6,16,18,26,38,42,49,58
1,3,8,16,23,33,36,43,54,55
2,3,10,16,20,26,36,40,48,58
2,4,9,15,18,27,37,42,50,58
2,3,9,16,18,27,36,40,53,56
1,4,11,15,25,26,36,40,49,55
2,3,5,15,18,31,36,42,48,56
1,3,8,15,17,26,36,43,49,56
1,3,8,16,17,28,36,40,49,55
1,3,8,15,23,26,36,39,48,58
2,3,8,15,17,33,36,39,49,55
1,3,8,16,17,32,36,43,49,55
1,4,12,16,23,26,38,39,49,57
