,x,y,z,roll,pitch,yaw,thumb,fore,index,ring,receiver values,word
18,-0.429688,0.507812,-0.054688,0.083333,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3E,happy
19,-0.476562,0.476562,-0.054688,0.0,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,happy
20,-0.492188,0.429688,-0.054688,0.083333,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,happy
21,-0.515625,0.445312,-0.054688,0.083333,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,happy
22,-0.46875,0.460938,-0.054688,0.083333,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3E,happy
23,-0.5,0.46875,-0.054688,0.916667,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,happy
24,-0.492188,0.492188,-0.054688,0.0,-1.0,-1.0,0.25,0.0,0.0,0.25, 0x3F,happy
25,-0.4375,0.539062,-0.054688,0.083333,-1.0,-1.0,0.25,0.25,0.0,0.75, 0x3F,happy
26,-0.421875,0.53125,-0.054688,0.083333,-1.0,-1.0,0.25,0.5,0.0,0.75, 0x3F,happy
27,-0.34375,0.5625,-0.046875,0.0,-1.0,-1.0,0.25,0.75,0.0,0.75, 0x3F,happy
28,-0.3125,0.515625,-0.046875,0.0,-1.0,-1.0,0.25,0.75,0.0,0.75, 0x3F,happy
29,-0.289062,0.5,-0.046875,0.083333,-1.0,-1.0,0.25,0.75,0.25,0.75, 0x3F,happy
30,-0.234375,0.429688,-0.039062,0.083333,-1.0,-1.0,0.25,0.75,0.25,0.75, 0x3F,happy
31,-0.171875,0.382812,-0.039062,0.083333,-1.0,-1.0,0.25,0.75,0.25,0.75, 0x3F,happy
32,-0.140625,0.304688,-0.03125,0.0,-1.0,-1.0,0.25,0.75,0.25,0.75, 0x3F,happy
33,-0.109375,0.25,-0.023438,0.083333,-1.0,-1.0,0.25,0.75,0.25,0.75, 0x3F,happy
34,-0.09375,0.195312,-0.023438,0.083333,-1.0,-1.0,0.25,0.75,0.25,0.75, 0x3F,happy
35,-0.070312,0.148438,-0.015625,0.083333,-1.0,-1.0,0.25,0.75,0.25,0.75, 0x3F,happy
36,-0.0625,0.078125,-0.007812,0.0,-1.0,-1.0,0.25,0.75,0.25,0.75, 0x3F,happy
37,-0.109375,0.054688,-0.007812,0.0,-1.0,-1.0,0.25,0.75,0.25,0.75, 0x37,happy
38,-0.054688,0.023438,0.0,0.083333,-1.0,-1.0,0.25,0.75,0.25,0.75, 0x3F,happy
39,-0.046875,0.023438,0.0,0.083333,-1.0,-1.0,0.25,0.75,0.25,0.75, 0x3F,happy
40,-0.046875,0.023438,0.0,0.083333,-1.0,-1.0,0.25,0.75,0.25,0.75, 0x3F,happy
41,-0.039062,0.023438,0.0,0.083333,-1.0,-1.0,0.25,0.75,0.25,0.75, 0x3F,happy
42,-0.039062,0.023438,0.0,0.166667,-1.0,-1.0,0.25,0.75,0.25,0.75, 0x3F,happy
43,-0.046875,0.023438,0.0,0.166667,-1.0,-1.0,0.25,0.75,0.25,0.75, 0x3F,happy
44,-0.046875,0.039062,0.0,0.083333,-1.0,-1.0,0.25,0.75,0.25,0.75, 0x3F,happy
45,-0.007812,0.023438,0.0,0.166667,-1.0,-1.0,0.25,0.75,0.25,0.75, 0x3F,happy
46,-0.007812,0.023438,0.0,0.083333,-1.0,-1.0,0.25,0.75,0.25,0.75, 0x3F,happy
47,-0.007812,0.023438,0.0,0.083333,-1.0,-1.0,0.25,0.75,0.25,0.75, 0x3F,happy
48,-0.015625,0.007812,0.0,0.083333,-1.0,-1.0,0.25,0.75,0.25,0.75, 0x3F,happy
0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.75,0.5,0.5, 0x3F,wait(notyet)
1,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.75,0.25,0.5, 0x3F,wait(notyet)
2,0.015625,-0.007812,0.0,0.0,-1.0,-1.0,0.0,0.5,0.25,0.25, 0x3F,wait(notyet)
3,0.015625,-0.007812,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0, 0x3F,wait(notyet)
4,0.023438,-0.007812,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0, 0x3F,wait(notyet)
5,0.0,-0.015625,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0, 0x3F,wait(notyet)
6,-0.007812,0.015625,0.0,0.916667,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,wait(notyet)
7,0.046875,0.023438,0.0,0.916667,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3E,wait(notyet)
8,-0.015625,0.101562,-0.007812,0.0,-1.0,-1.0,0.5,0.0,0.0,0.0, 0x3F,wait(notyet)
9,-0.023438,0.171875,-0.007812,0.0,-1.0,-1.0,0.5,0.0,0.0,0.0, 0x3F,wait(notyet)
10,-0.039062,0.234375,-0.015625,0.0,-1.0,-1.0,0.5,0.0,0.0,0.0, 0x3F,wait(notyet)
11,-0.054688,0.296875,-0.015625,0.0,-1.0,-1.0,0.5,0.0,0.0,0.0, 0x3F,wait(notyet)
12,-0.085938,0.351562,-0.023438,0.0,-1.0,-1.0,0.5,0.0,0.0,0.0, 0x3F,wait(notyet)
13,-0.015625,0.375,-0.023438,0.0,-1.0,-1.0,0.5,0.0,0.0,0.0, 0x3E,wait(notyet)
14,-0.109375,0.34375,-0.03125,0.0,-1.0,-1.0,0.5,0.0,0.0,0.0, 0x3F,wait(notyet)
15,-0.132812,0.3125,-0.039062,0.0,-1.0,-1.0,0.5,0.0,0.0,0.0, 0x3F,wait(notyet)
16,-0.125,0.234375,-0.039062,0.0,-1.0,-1.0,0.5,0.0,0.0,0.0, 0x3F,wait(notyet)
17,-0.148438,0.195312,-0.046875,0.0,-1.0,-1.0,0.5,0.0,0.0,0.0, 0x3F,wait(notyet)
18,-0.148438,0.1875,-0.046875,0.0,-1.0,-1.0,0.5,0.0,0.0,0.0, 0x3F,wait(notyet)
19,-0.140625,0.203125,-0.046875,0.0,-1.0,-1.0,0.5,0.0,0.0,0.0, 0x3F,wait(notyet)
20,-0.140625,0.210938,-0.046875,0.0,-1.0,-1.0,0.5,0.0,0.0,0.0, 0x3F,wait(notyet)
21,-0.125,0.234375,-0.046875,0.0,-1.0,-1.0,0.5,0.0,0.0,0.0, 0x3F,wait(notyet)
22,-0.132812,0.21875,-0.046875,0.0,-1.0,-1.0,0.5,0.0,0.0,0.0, 0x3F,wait(notyet)
23,-0.132812,0.179688,-0.046875,0.0,-1.0,-1.0,0.5,0.0,0.0,0.0, 0x3F,wait(notyet)
24,-0.117188,0.195312,-0.046875,0.0,-1.0,-1.0,0.5,0.0,0.0,0.0, 0x3F,wait(notyet)
25,-0.125,0.164062,-0.046875,0.0,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,wait(notyet)
26,-0.101562,0.171875,-0.039062,0.0,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,wait(notyet)
27,-0.109375,0.210938,-0.039062,0.0,-1.0,-1.0,0.25,0.25,0.25,0.75, 0x3F,wait(notyet)
28,-0.085938,0.265625,-0.03125,0.0,-1.0,-1.0,0.0,0.75,0.75,0.75, 0x3F,wait(notyet)
29,-0.078125,0.28125,-0.03125,0.0,-1.0,-1.0,0.0,0.75,0.75,0.75, 0x3F,wait(notyet)
30,-0.0625,0.3125,-0.023438,0.0,-1.0,-1.0,0.0,0.75,0.75,0.75, 0x3F,wait(notyet)
31,0.03125,0.320312,-0.015625,0.0,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3E,wait(notyet)
32,-0.054688,0.3125,-0.007812,0.0,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,wait(notyet)
33,-0.0625,0.28125,-0.007812,0.0,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,wait(notyet)
34,-0.054688,0.25,0.0,0.0,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,wait(notyet)
35,-0.0625,0.203125,0.0,0.0,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,wait(notyet)
36,-0.046875,0.1875,0.0,0.0,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,wait(notyet)
37,-0.046875,0.15625,0.007812,0.0,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,wait(notyet)
38,-0.03125,0.117188,0.015625,0.0,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,wait(notyet)
39,-0.023438,0.085938,0.015625,0.0,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,wait(notyet)
40,-0.03125,0.085938,0.015625,0.0,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,wait(notyet)
41,-0.007812,0.085938,0.015625,0.0,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,wait(notyet)
42,-0.023438,0.070312,0.015625,0.0,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,wait(notyet)
43,0.039062,0.078125,0.015625,0.0,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3E,wait(notyet)
44,-0.015625,0.070312,0.015625,0.0,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,wait(notyet)
45,0.054688,0.054688,0.015625,0.0,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3E,wait(notyet)
46,-0.03125,0.054688,0.015625,0.0,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,wait(notyet)
47,-0.007812,0.046875,0.023438,0.0,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,wait(notyet)
0,0.0,0.0,0.0,0.083333,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,make
1,0.0,0.0,0.0,0.083333,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,make
2,0.0,0.0,0.0,0.083333,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,make
3,0.0,0.0,0.0,0.083333,-1.0,-1.0,0.25,0.5,0.75,0.75, 0x3F,make
4,0.0,0.007812,0.0,0.083333,-1.0,-1.0,0.25,0.5,0.75,0.75, 0x3F,make
5,0.007812,0.007812,0.0,0.083333,-1.0,-1.0,0.25,0.5,0.75,0.75, 0x3F,make
6,0.0,0.007812,0.0,0.083333,-1.0,-1.0,0.25,0.5,0.75,0.75, 0x3F,make
7,0.0,0.03125,0.0,0.083333,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,make
8,-0.023438,0.054688,-0.007812,0.083333,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,make
9,-0.054688,0.085938,-0.015625,0.083333,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,make
10,-0.09375,0.125,-0.023438,0.166667,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,make
11,-0.132812,0.148438,-0.03125,0.166667,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,make
12,-0.195312,0.1875,-0.03125,0.25,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,make
13,-0.234375,0.195312,-0.039062,0.25,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,make
14,-0.289062,0.179688,-0.039062,0.166667,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,make
15,-0.367188,0.210938,-0.039062,0.333333,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,make
16,-0.40625,0.226562,-0.046875,0.25,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,make
17,-0.460938,0.234375,-0.046875,0.333333,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,make
18,-0.476562,0.273438,-0.046875,0.333333,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,make
19,-0.492188,0.328125,-0.054688,0.333333,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,make
20,-0.492188,0.375,-0.054688,0.333333,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,make
21,-0.484375,0.390625,-0.046875,0.333333,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,make
22,-0.46875,0.414062,-0.054688,0.25,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,make
23,-0.453125,0.421875,-0.054688,0.333333,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,make
24,-0.445312,0.414062,-0.054688,0.25,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,make
25,-0.445312,0.375,-0.054688,0.333333,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,make
26,-0.445312,0.382812,-0.054688,0.25,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,make
27,-0.40625,0.398438,-0.054688,0.25,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,make
28,-0.382812,0.40625,-0.054688,0.166667,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,make
29,-0.320312,0.398438,-0.054688,0.166667,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,make
30,-0.28125,0.390625,-0.046875,0.083333,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,make
31,-0.234375,0.359375,-0.046875,0.166667,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,make
32,-0.203125,0.3125,-0.039062,0.083333,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,make
33,-0.15625,0.265625,-0.03125,0.083333,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,make
34,-0.117188,0.234375,-0.023438,0.083333,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,make
35,-0.078125,0.195312,-0.015625,0.083333,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,make
36,-0.070312,0.148438,-0.015625,0.0,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,make
37,-0.070312,0.109375,-0.007812,0.0,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,make
38,-0.046875,0.046875,0.0,0.083333,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,make
39,-0.054688,0.039062,0.0,0.083333,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,make
40,-0.054688,0.03125,0.0,0.083333,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,make
41,-0.070312,0.070312,0.0,0.083333,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,make
42,-0.015625,0.054688,0.0,0.083333,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,make
43,-0.03125,0.070312,0.0,0.083333,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,make
44,0.0,0.0625,0.0,0.083333,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,make
45,-0.023438,0.070312,0.0,0.083333,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,make
46,-0.007812,0.0625,0.0,0.083333,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,make
47,-0.007812,0.0625,0.0,0.083333,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,make
48,-0.007812,0.0625,0.0,0.083333,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,make
49,-0.015625,0.0625,0.0,0.083333,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,make
50,-0.023438,0.0625,0.0,0.083333,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,make
0,-0.015625,0.0,0.0,0.0,-1.0,-1.0,0.25,0.5,0.5,0.25, 0x3F,surprise
1,-0.007812,0.0,0.0,0.0,-1.0,-1.0,0.0,0.25,0.5,0.25, 0x3F,surprise
2,-0.015625,0.007812,0.0,0.0,-1.0,-1.0,0.0,0.25,0.25,0.0, 0x3F,surprise
3,-0.015625,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0, 0x3F,surprise
4,-0.023438,0.0,0.0,0.083333,-1.0,-1.0,0.0,0.0,0.0,0.0, 0x3F,surprise
5,-0.023438,0.0,-0.007812,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0, 0x3F,surprise
6,-0.039062,0.0,-0.015625,0.083333,-1.0,-1.0,0.0,0.0,0.0,0.0, 0x3F,surprise
7,-0.070312,0.039062,-0.023438,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0, 0x3F,surprise
8,-0.109375,0.078125,-0.03125,0.083333,-1.0,-1.0,0.0,0.0,0.0,0.0, 0x3F,surprise
9,-0.140625,0.09375,-0.046875,0.083333,-1.0,-1.0,0.0,0.0,0.0,0.0, 0x3F,surprise
10,-0.195312,0.140625,-0.054688,0.166667,-1.0,-1.0,0.0,0.0,0.0,0.0, 0x3F,surprise
11,-0.28125,0.203125,-0.054688,0.166667,-1.0,-1.0,0.0,0.0,0.0,0.0, 0x3F,surprise
12,-0.351562,0.28125,-0.054688,0.25,-1.0,-1.0,0.0,0.0,0.0,0.0, 0x3F,surprise
13,-0.484375,0.234375,-0.039062,0.25,-1.0,-1.0,0.0,0.0,0.0,0.0, 0x3F,surprise
14,-0.539062,0.375,-0.03125,0.25,-1.0,-1.0,0.0,0.0,0.0,0.0, 0x2F,surprise
15,-0.648438,0.320312,-0.007812,0.25,-1.0,-1.0,0.0,0.0,0.0,0.0, 0x2F,surprise
16,-0.78125,0.046875,0.007812,0.75,-1.0,-1.0,0.0,0.0,0.0,0.0, 0x3F,surprise
17,-0.984375,-0.023438,0.007812,0.75,-1.0,-1.0,0.0,0.0,0.0,0.0, 0x2F,surprise
18,-0.96875,-0.15625,0.0,0.333333,-1.0,-1.0,0.0,0.0,0.0,0.0, 0x2F,surprise
19,-0.984375,-0.039062,0.0,0.75,-1.0,-1.0,0.0,0.0,0.0,0.0, 0x2F,surprise
20,-0.828125,0.132812,-0.007812,0.416667,-1.0,-1.0,0.0,0.0,0.0,0.0, 0x2F,surprise
21,-0.75,0.1875,-0.015625,0.166667,-1.0,-1.0,0.0,0.0,0.0,0.0, 0x3F,surprise
22,-0.984375,-0.429688,0.0,0.166667,-1.0,-1.0,0.0,0.0,0.0,0.0, 0x2F,surprise
23,-0.984375,-0.101562,0.0,0.166667,-1.0,-1.0,0.0,0.0,0.0,0.0, 0x2F,surprise
24,-0.921875,0.148438,0.0,0.166667,-1.0,-1.0,0.0,0.0,0.0,0.0, 0x2F,surprise
25,-0.71875,0.25,0.0,0.916667,-1.0,-1.0,0.0,0.0,0.0,0.0, 0x3F,surprise
26,-0.796875,0.1875,0.0,0.916667,-1.0,-1.0,0.0,0.0,0.0,0.0, 0x2F,surprise
27,-0.6875,0.21875,-0.007812,0.083333,-1.0,-1.0,0.0,0.0,0.0,0.0, 0x3F,surprise
28,-0.601562,0.257812,-0.023438,0.166667,-1.0,-1.0,0.0,0.25,0.0,0.0, 0x3F,surprise
29,-0.5,0.289062,-0.03125,0.166667,-1.0,-1.0,0.0,0.75,0.25,0.0, 0x3F,surprise
30,-0.4375,0.273438,-0.039062,0.166667,-1.0,-1.0,0.0,0.75,0.25,0.25, 0x3F,surprise
31,-0.359375,0.265625,-0.046875,0.166667,-1.0,-1.0,0.0,0.75,0.25,0.25, 0x3F,surprise
32,-0.265625,0.257812,-0.046875,0.166667,-1.0,-1.0,0.0,0.75,0.5,0.25, 0x3F,surprise
33,-0.210938,0.226562,-0.039062,0.333333,-1.0,-1.0,0.25,0.75,0.5,0.25, 0x3F,surprise
34,-0.140625,0.195312,-0.03125,0.166667,-1.0,-1.0,0.25,0.75,0.5,0.25, 0x3F,surprise
35,-0.054688,0.179688,-0.023438,0.25,-1.0,-1.0,0.25,0.75,0.5,0.25, 0x3E,surprise
36,-0.101562,0.125,-0.015625,0.0,-1.0,-1.0,0.25,0.75,0.5,0.25, 0x3F,surprise
37,-0.0625,0.101562,-0.015625,0.083333,-1.0,-1.0,0.25,0.75,0.5,0.25, 0x3F,surprise
38,-0.054688,0.078125,-0.007812,0.166667,-1.0,-1.0,0.25,0.75,0.5,0.25, 0x3F,surprise
39,0.0,0.054688,0.0,0.083333,-1.0,-1.0,0.25,0.75,0.5,0.25, 0x3F,surprise
40,0.0,0.039062,0.0,0.083333,-1.0,-1.0,0.25,0.75,0.5,0.25, 0x3F,surprise
41,-0.023438,0.023438,0.0,0.083333,-1.0,-1.0,0.25,0.75,0.5,0.25, 0x3F,surprise
42,-0.046875,0.023438,0.0,0.083333,-1.0,-1.0,0.25,0.75,0.5,0.25, 0x3F,surprise
43,-0.03125,0.015625,-0.007812,0.083333,-1.0,-1.0,0.25,0.75,0.5,0.25, 0x3F,surprise
44,-0.046875,0.023438,-0.007812,0.083333,-1.0,-1.0,0.25,0.75,0.5,0.25, 0x3F,surprise
45,-0.03125,0.0,-0.007812,0.083333,-1.0,-1.0,0.25,0.75,0.5,0.25, 0x3F,surprise
46,-0.015625,0.0,-0.007812,0.083333,-1.0,-1.0,0.25,0.75,0.5,0.25, 0x3F,surprise
47,-0.023438,0.0,-0.007812,0.083333,-1.0,-1.0,0.25,0.75,0.5,0.25, 0x3F,surprise
48,-0.015625,0.0,-0.007812,0.083333,-1.0,-1.0,0.25,0.75,0.5,0.25, 0x3F,surprise
49,-0.023438,0.023438,0.0,0.083333,-1.0,-1.0,0.25,0.75,0.5,0.25, 0x3F,surprise
50,-0.007812,0.007812,0.0,0.083333,-1.0,-1.0,0.25,0.75,0.5,0.25, 0x3F,surprise
51,0.0,0.007812,0.0,0.083333,-1.0,-1.0,0.0,0.75,0.5,0.25, 0x3F,surprise
52,0.0,0.007812,0.0,0.083333,-1.0,-1.0,0.0,0.75,0.5,0.25, 0x3F,surprise
53,-0.007812,0.007812,0.0,0.083333,-1.0,-1.0,0.25,0.75,0.5,0.25, 0x3F,surprise
54,0.0,0.007812,0.0,0.083333,-1.0,-1.0,0.0,0.75,0.5,0.25, 0x3F,surprise
55,-0.015625,0.023438,0.0,0.083333,-1.0,-1.0,0.0,0.75,0.5,0.25, 0x3F,surprise
0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.25,0.5,0.0, 0x3F,responsible
1,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.25,0.5,0.0, 0x3F,responsible
2,0.0,-0.015625,0.0,0.083333,-1.0,-1.0,0.0,0.25,0.5,0.0, 0x3F,responsible
3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.25,0.25,0.0, 0x3F,responsible
4,0.023438,0.03125,0.0,0.083333,-1.0,-1.0,0.0,0.25,0.25,0.0, 0x3F,responsible
5,0.078125,0.039062,-0.007812,0.083333,-1.0,-1.0,0.0,0.0,0.0,0.0, 0x3E,responsible
6,0.0,0.070312,-0.015625,0.083333,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,responsible
7,-0.039062,0.109375,-0.023438,0.0,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,responsible
8,-0.078125,0.164062,-0.03125,0.083333,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,responsible
9,-0.148438,0.265625,-0.039062,0.0,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,responsible
10,-0.234375,0.3125,-0.039062,0.083333,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,responsible
11,-0.304688,0.382812,-0.039062,0.083333,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,responsible
12,-0.359375,0.429688,-0.03125,0.083333,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,responsible
13,-0.460938,0.484375,-0.015625,0.083333,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,responsible
14,-0.515625,0.539062,0.0,0.333333,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,responsible
15,-0.609375,0.570312,0.007812,0.333333,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,responsible
16,-0.710938,0.609375,0.023438,0.333333,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3D,responsible
17,-0.640625,0.992188,0.046875,0.333333,-1.0,-1.0,0.5,0.0,0.0,0.0, 0xF,responsible
18,-0.625,0.976562,0.046875,0.166667,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x2D,responsible
19,-0.765625,0.710938,0.054688,0.0,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,responsible
20,-0.726562,0.640625,0.054688,0.0,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3D,responsible
21,-0.71875,0.617188,0.046875,0.0,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3D,responsible
22,-0.773438,0.648438,0.046875,0.083333,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,responsible
23,-0.789062,0.578125,0.046875,0.083333,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3D,responsible
24,-0.851562,0.953125,0.054688,0.083333,-1.0,-1.0,0.25,0.0,0.0,0.0, 0xF,responsible
25,-0.851562,0.796875,0.054688,0.083333,-1.0,-1.0,0.25,0.0,0.0,0.0, 0xF,responsible
26,-0.804688,0.625,0.0625,0.083333,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3B,responsible
27,-0.859375,0.578125,0.054688,0.083333,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3B,responsible
28,-0.84375,0.539062,0.039062,0.916667,-1.0,-1.0,0.25,0.25,0.25,0.0, 0x3F,responsible
29,-0.71875,0.546875,0.023438,0.0,-1.0,-1.0,0.0,0.5,0.25,0.0, 0x3F,responsible
30,-0.625,0.523438,0.007812,0.0,-1.0,-1.0,0.0,0.5,0.5,0.0, 0x3F,responsible
31,-0.53125,0.515625,0.0,0.0,-1.0,-1.0,0.0,0.5,0.5,0.0, 0x3F,responsible
32,-0.445312,0.476562,-0.015625,0.0,-1.0,-1.0,0.0,0.75,0.75,0.0, 0x3F,responsible
33,-0.351562,0.4375,-0.023438,0.0,-1.0,-1.0,0.0,0.75,0.75,0.0, 0x3F,responsible
34,-0.289062,0.390625,-0.023438,0.083333,-1.0,-1.0,0.0,0.75,0.75,0.0, 0x3F,responsible
35,-0.234375,0.34375,-0.023438,0.0,-1.0,-1.0,0.0,0.75,0.75,0.0, 0x3F,responsible
36,-0.179688,0.289062,-0.015625,0.0,-1.0,-1.0,0.0,0.75,0.75,0.0, 0x3F,responsible
37,-0.140625,0.234375,-0.015625,0.083333,-1.0,-1.0,0.25,0.75,0.75,0.0, 0x3F,responsible
38,-0.101562,0.195312,-0.007812,0.083333,-1.0,-1.0,0.25,0.75,0.75,0.0, 0x3F,responsible
39,-0.0625,0.148438,0.0,0.0,-1.0,-1.0,0.25,0.75,0.75,0.0, 0x3F,responsible
40,-0.039062,0.109375,0.0,0.0,-1.0,-1.0,0.25,0.75,0.75,0.0, 0x3F,responsible
41,0.03125,0.046875,0.0,0.0,-1.0,-1.0,0.25,0.75,0.75,0.0, 0x3E,responsible
42,-0.023438,0.0625,0.0,0.083333,-1.0,-1.0,0.25,0.75,0.75,0.0, 0x3F,responsible
43,-0.007812,0.015625,0.0,0.083333,-1.0,-1.0,0.25,0.75,0.75,0.0, 0x3F,responsible
44,0.0,0.007812,0.0,0.0,-1.0,-1.0,0.25,0.75,0.75,0.0, 0x3F,responsible
45,0.0,0.007812,0.0,0.0,-1.0,-1.0,0.25,0.75,0.75,0.0, 0x3F,responsible
46,0.0,0.007812,0.0,0.0,-1.0,-1.0,0.25,0.75,0.75,0.0, 0x3F,responsible
47,0.0,0.0,0.0,0.0,-1.0,-1.0,0.25,0.75,0.75,0.0, 0x3F,responsible
48,0.015625,0.015625,0.0,0.083333,-1.0,-1.0,0.25,0.75,0.75,0.0, 0x3F,responsible
49,0.007812,0.03125,0.0,0.083333,-1.0,-1.0,0.25,0.75,0.75,0.0, 0x3F,responsible
50,0.023438,0.023438,0.0,0.083333,-1.0,-1.0,0.25,0.75,0.75,0.0, 0x3F,responsible
0,-0.007812,-0.007812,0.0,0.0,-1.0,-1.0,0.5,0.75,0.25,0.25, 0x3F,thank
